TF:96,0-TF:3,0-TF:1,98-TF:5,14-TF:4,11-TF:98,20-TF:1,5-TF:96,0-TF:67,16-TF:6,93-TF:1,0-TF:94,7-TF:0,0-TF:1,98-TF:2,5-TF:96,2-TF:3,91-TF:13,95-TF:26,67-TF:94,5-TF:14,97-TF:18,59-TF:8,88-TF:97,4-TF:24,42-TF:92,0-TF:1,2-TF:12,1-TF:90,95-TF:0,98-TF:88,64-TF:95,95-TF:4,99-TF:1,5-TF:2,16-TF:26,25-TF:0,17-TF:5,2-TF:1,19-TF:87,23-TF:10,7-TF:97,98-TF:82,70-TF:10,0-TF:5,2-TF:5,0-TF:2,5-TF:19,92-TF:9,6-TF:98,2-TF:81,89-TF:82,4-TF:17,4-TF:16,93-TF:15,87-TF:2,97-TF:13,8-TF:99,2-TF:96,98-TF:78,4-TF:8,66-TF:19,74-TF:66,86-TF:11,8-TF:8,85-TF:8,12-TF:7,97-TF:79,6-TF:15,97-TF:12,92-TF:4,11-TF:32,77-TF:99,84-TF:99,8-TF:18,91-TF:89,24-TF:96,87-TF:70,18-TF:99,7-TF:98,89-TF:97,96-TF:65,15-TF:98,2-TF:96,5-TF:12,95-TF:88,3-TF:89,5-TF:2,93-TF:85,3-TF:6,99-TF:96,92-TF:97,91-TF:97,1-TF:16,84-TF:19,0-TF:19,95-TF:98,0-TF:10,10-TF:8,26-TF:6,91-TF:6,9-TF:96,1-TF:6,86-TF:11,0-TF:92,95-TF:72,96-TF:16,12-TF:7,9-TF:4,3-TF:16,93-TF:95,0-TF:95,10-TF:87,1-TF:96,1-TF:99,93-TF:10,91-TF:0,0-TF:14,92-TF:13,91-TF:6,7-TF:1,16-TF:98,69-TF:16,0-TF:17,4-TF:99,21-TF:15,5-TF:85,5-TF:7,5-TF:12,87-TF:89,90-TF:90,0-TF:88,30-TF:6,92-TF:4,4-TF:95,6-TF:97,88-TF:0,5-TF:91,94-TF:18,91-TF:15,12-TF:7,94-TF:73,97-TF:20,19-TF:98,1-TF:95,6-TF:5,63-TF:0,89-TF:36,91-TF:98,96-TF:17,82-G0:51,30,55,21,3.353798419841723e-05-G1:48,1,58,67,3.353798419841723e-05-G2:35,97,17,29,3.353798419841723e-05-G3:38,49,31,69,3.353798419841723e-05-G4:2,64,85,78,3.353798419841723e-05-G5:90,13,90,87,0.9996981581422139-G6:98,73,20,24,3.353798419841723e-05-G7:58,90,57,52,3.353798419841723e-05-G8:81,39,80,21,3.353798419841723e-05-G9:99,35,7,53,3.353798419841723e-05-
TF:92,99-TF:6,2-TF:2,2-TF:8,11-TF:6,6-TF:0,17-TF:3,6-TF:94,95-TF:72,18-TF:5,91-TF:1,3-TF:89,8-TF:99,3-TF:5,1-TF:1,8-TF:97,0-TF:99,90-TF:11,92-TF:0,0-TF:97,9-TF:14,96-TF:23,54-TF:4,85-TF:92,7-TF:25,46-TF:94,4-TF:4,97-TF:9,97-TF:95,90-TF:99,1-TF:93,67-TF:0,94-TF:5,2-TF:96,2-TF:98,13-TF:28,28-TF:5,21-TF:2,97-TF:0,17-TF:92,28-TF:10,5-TF:96,95-TF:79,73-TF:8,96-TF:1,3-TF:1,98-TF:1,7-TF:21,87-TF:10,9-TF:95,1-TF:76,85-TF:86,3-TF:17,9-TF:15,97-TF:20,89-TF:6,99-TF:17,4-TF:97,4-TF:94,94-TF:76,4-TF:9,70-TF:18,77-TF:70,88-TF:12,5-TF:5,82-TF:9,15-TF:10,2-TF:84,11-TF:20,2-TF:16,92-TF:5,9-TF:35,73-TF:99,85-TF:0,8-TF:20,88-TF:84,19-TF:95,89-TF:69,16-TF:1,4-TF:2,94-TF:95,93-TF:63,20-TF:97,97-TF:0,2-TF:15,90-TF:83,7-TF:88,0-TF:7,92-TF:86,99-TF:1,94-TF:92,95-TF:1,87-TF:95,0-TF:16,83-TF:19,96-TF:18,98-TF:3,2-TF:10,13-TF:4,24-TF:2,89-TF:9,6-TF:98,96-TF:11,86-TF:8,1-TF:91,98-TF:71,92-TF:19,7-TF:8,9-TF:5,0-TF:19,89-TF:93,97-TF:0,0-TF:89,97-TF:92,1-TF:94,90-TF:15,90-TF:99,4-TF:19,96-TF:17,92-TF:2,9-TF:1,21-TF:98,68-TF:17,95-TF:13,7-TF:95,19-TF:10,2-TF:81,7-TF:6,2-TF:17,82-TF:89,95-TF:86,95-TF:84,32-TF:7,94-TF:5,1-TF:98,9-TF:0,0-TF:4,8-TF:95,96-TF:18,86-TF:19,7-TF:11,92-TF:70,0-TF:0,0-TF:95,6-TF:90,3-TF:2,65-TF:2,84-TF:0,0-TF:94,98-TF:19,78-G0:53,32,52,23,3.344172148308696e-05-G1:48,99,61,67,3.344172148308696e-05-G2:32,94,16,31,3.344172148308696e-05-G3:41,47,29,68,3.344172148308696e-05-G4:4,66,83,77,3.344172148308696e-05-G5:90,13,92,86,0.9996990245066519-G6:96,73,20,24,3.344172148308696e-05-G7:58,87,56,51,3.344172148308696e-05-G8:81,39,81,21,3.344172148308696e-05-G9:1,36,4,55,3.344172148308696e-05-
TF:97,98-TF:3,3-TF:6,98-TF:11,8-TF:3,5-TF:0,22-TF:98,7-TF:96,0-TF:71,17-TF:0,89-TF:1,5-TF:0,0-TF:1,8-TF:8,5-TF:1,6-TF:98,2-TF:2,86-TF:11,92-TF:99,1-TF:0,13-TF:17,93-TF:26,49-TF:9,83-TF:90,5-TF:29,46-TF:92,99-TF:3,92-TF:7,92-TF:99,85-TF:96,96-TF:89,65-TF:99,89-TF:3,97-TF:92,6-TF:95,9-TF:32,26-TF:8,22-TF:7,92-TF:0,16-TF:92,32-TF:5,2-TF:96,0-TF:81,72-TF:11,95-TF:6,3-TF:2,93-TF:6,11-TF:18,82-TF:11,10-TF:95,4-TF:78,81-TF:85,1-TF:13,12-TF:20,97-TF:17,89-TF:7,99-TF:17,7-TF:98,1-TF:99,91-TF:78,3-TF:5,72-TF:17,77-TF:66,84-TF:9,1-TF:9,79-TF:7,12-TF:7,0-TF:87,7-TF:22,99-TF:15,94-TF:8,14-TF:38,74-TF:96,86-TF:98,13-TF:25,90-TF:0,0-TF:99,93-TF:68,21-TF:97,5-TF:5,89-TF:97,95-TF:67,25-TF:95,99-TF:1,7-TF:12,89-TF:82,10-TF:85,3-TF:5,88-TF:91,1-TF:96,91-TF:97,90-TF:6,91-TF:98,97-TF:14,87-TF:21,91-TF:14,3-TF:8,7-TF:13,14-TF:4,27-TF:99,93-TF:7,6-TF:2,98-TF:14,88-TF:11,98-TF:86,98-TF:71,95-TF:20,9-TF:10,5-TF:7,0-TF:24,92-TF:93,94-TF:3,97-TF:92,94-TF:97,99-TF:98,88-TF:17,89-TF:98,6-TF:19,95-TF:14,93-TF:4,10-TF:96,25-TF:0,0-TF:22,0-TF:12,4-TF:90,18-TF:12,3-TF:82,5-TF:7,98-TF:13,77-TF:0,0-TF:88,90-TF:83,34-TF:4,97-TF:1,97-TF:1,13-TF:96,97-TF:5,10-TF:91,99-TF:18,82-TF:14,2-TF:10,90-TF:68,99-TF:2,97-TF:96,7-TF:90,7-TF:98,64-TF:6,79-TF:3,99-TF:99,2-TF:14,75-G0:53,33,47,26,3.241205347071706e-05-G1:47,0,63,67,3.241205347071706e-05-G2:32,98,15,31,3.241205347071706e-05-G3:45,48,30,67,3.241205347071706e-05-G4:1,66,84,77,3.241205347071706e-05-G5:88,13,91,86,0.9997082915187632-G6:96,74,20,22,3.241205347071706e-05-G7:58,89,55,49,3.241205347071706e-05-G8:80,40,80,21,3.241205347071706e-05-G9:4,40,4,54,3.241205347071706e-05-
TF:0,98-TF:4,4-TF:7,97-TF:9,9-TF:7,3-TF:4,19-TF:98,12-TF:1,97-TF:73,17-TF:2,90-TF:3,10-TF:2,4-TF:97,11-TF:12,5-TF:4,11-TF:96,4-TF:0,83-TF:8,93-TF:3,99-TF:96,8-TF:14,98-TF:30,46-TF:5,78-TF:92,3-TF:31,47-TF:96,98-TF:0,95-TF:11,91-TF:98,87-TF:95,95-TF:86,68-TF:2,93-TF:6,2-TF:94,2-TF:92,4-TF:33,25-TF:12,22-TF:9,92-TF:96,11-TF:91,36-TF:10,99-TF:93,95-TF:86,72-TF:15,94-TF:8,1-TF:6,97-TF:1,12-TF:21,85-TF:6,12-TF:0,7-TF:81,82-TF:86,96-TF:16,17-TF:21,2-TF:19,92-TF:8,2-TF:19,2-TF:99,5-TF:2,90-TF:81,8-TF:4,73-TF:17,73-TF:61,86-TF:13,3-TF:14,80-TF:2,15-TF:10,0-TF:83,8-TF:23,96-TF:16,93-TF:7,19-TF:41,74-TF:1,89-TF:0,9-TF:25,89-TF:99,99-TF:98,89-TF:71,16-TF:0,5-TF:10,90-TF:99,96-TF:64,29-TF:90,3-TF:99,12-TF:15,87-TF:87,13-TF:87,7-TF:2,86-TF:89,98-TF:94,91-TF:1,95-TF:4,95-TF:99,96-TF:9,82-TF:20,94-TF:13,1-TF:10,9-TF:16,10-TF:9,25-TF:1,95-TF:8,7-TF:5,3-TF:16,83-TF:9,97-TF:84,96-TF:73,98-TF:24,14-TF:9,3-TF:12,5-TF:27,93-TF:89,93-TF:2,93-TF:0,0-TF:2,99-TF:99,87-TF:19,92-TF:96,4-TF:14,96-TF:17,98-TF:2,13-TF:91,27-TF:5,95-TF:22,97-TF:11,3-TF:90,21-TF:13,2-TF:83,5-TF:2,2-TF:12,80-TF:99,1-TF:83,91-TF:83,36-TF:0,1-TF:96,96-TF:2,18-TF:91,92-TF:9,10-TF:93,0-TF:20,81-TF:11,99-TF:8,90-TF:73,96-TF:2,99-TF:95,9-TF:0,0-TF:2,66-TF:2,78-TF:4,98-TF:0,5-TF:17,75-G0:51,34,46,25,3.228932151224458e-05-G1:51,2,64,65,3.228932151224458e-05-G2:35,97,16,33,3.228932151224458e-05-G3:40,51,28,66,3.228932151224458e-05-G4:4,65,83,77,3.228932151224458e-05-G5:89,18,89,83,0.9997093961063894-G6:95,77,24,22,3.228932151224458e-05-G7:57,91,55,48,3.228932151224458e-05-G8:80,39,79,21,3.228932151224458e-05-G9:6,39,4,50,3.228932151224458e-05-
TF:99,2-TF:6,9-TF:3,1-TF:13,8-TF:6,4-TF:99,18-TF:95,8-TF:2,96-TF:0,0-TF:99,91-TF:7,15-TF:2,7-TF:97,14-TF:9,4-TF:8,7-TF:95,9-TF:0,0-TF:7,92-TF:4,1-TF:96,9-TF:16,93-TF:33,47-TF:0,79-TF:88,3-TF:26,48-TF:0,97-TF:96,95-TF:11,94-TF:0,0-TF:90,95-TF:82,65-TF:0,93-TF:6,6-TF:95,97-TF:94,5-TF:35,20-TF:9,25-TF:13,90-TF:0,0-TF:90,41-TF:7,96-TF:92,95-TF:84,72-TF:14,91-TF:6,2-TF:5,94-TF:98,17-TF:20,84-TF:4,16-TF:95,8-TF:0,0-TF:82,93-TF:15,18-TF:18,1-TF:23,94-TF:4,6-TF:17,99-TF:99,7-TF:6,86-TF:81,9-TF:1,70-TF:18,69-TF:60,84-TF:15,4-TF:17,80-TF:5,12-TF:10,3-TF:80,10-TF:27,93-TF:16,97-TF:2,23-TF:36,74-TF:99,90-TF:5,8-TF:27,85-TF:98,99-TF:95,89-TF:66,20-TF:1,6-TF:6,91-TF:0,0-TF:68,30-TF:86,3-TF:2,10-TF:20,89-TF:86,8-TF:88,4-TF:7,86-TF:89,99-TF:92,90-TF:99,96-TF:7,97-TF:4,91-TF:14,81-TF:25,92-TF:12,6-TF:10,10-TF:18,13-TF:7,23-TF:4,97-TF:9,7-TF:2,3-TF:20,79-TF:11,96-TF:85,0-TF:73,3-TF:23,12-TF:5,99-TF:8,6-TF:0,0-TF:87,88-TF:2,98-TF:4,98-TF:0,97-TF:97,91-TF:15,91-TF:92,7-TF:16,95-TF:22,99-TF:1,11-TF:91,26-TF:1,97-TF:22,0-TF:8,1-TF:93,21-TF:11,98-TF:88,1-TF:7,97-TF:15,76-TF:4,4-TF:81,91-TF:81,36-TF:3,6-TF:96,91-TF:4,13-TF:87,94-TF:10,10-TF:96,2-TF:15,85-TF:16,2-TF:8,95-TF:71,98-TF:0,94-TF:97,11-TF:98,99-TF:98,68-TF:1,75-TF:3,99-TF:98,2-TF:22,72-G0:49,29,43,28,3.4509720815452544e-05-G1:57,3,63,68,3.4509720815452544e-05-G2:34,99,14,32,3.4509720815452544e-05-G3:38,51,27,66,3.4509720815452544e-05-G4:12,65,85,78,3.4509720815452544e-05-G5:87,16,87,82,0.9996894125126605-G6:95,74,23,24,3.4509720815452544e-05-G7:58,90,55,53,3.4509720815452544e-05-G8:84,35,75,19,3.4509720815452544e-05-G9:8,40,0,52,3.4509720815452544e-05-
TF:2,3-TF:11,11-TF:8,99-TF:8,12-TF:9,3-TF:99,20-TF:92,12-TF:7,92-TF:2,2-TF:94,87-TF:10,12-TF:7,10-TF:1,16-TF:10,1-TF:13,9-TF:93,5-TF:99,96-TF:4,94-TF:2,97-TF:93,5-TF:17,94-TF:28,42-TF:4,80-TF:88,7-TF:27,44-TF:2,2-TF:92,93-TF:12,99-TF:1,96-TF:89,92-TF:84,65-TF:97,88-TF:3,7-TF:97,92-TF:89,6-TF:37,20-TF:11,20-TF:16,89-TF:1,0-TF:0,0-TF:5,92-TF:87,96-TF:0,0-TF:13,96-TF:5,2-TF:0,98-TF:93,13-TF:18,86-TF:2,14-TF:92,3-TF:3,5-TF:80,94-TF:15,14-TF:23,3-TF:26,94-TF:3,11-TF:21,98-TF:97,8-TF:5,83-TF:77,7-TF:96,68-TF:19,70-TF:58,85-TF:20,0-TF:12,85-TF:6,9-TF:14,4-TF:81,9-TF:25,97-TF:21,93-TF:3,23-TF:33,77-TF:97,87-TF:4,9-TF:31,88-TF:3,95-TF:94,87-TF:69,20-TF:2,11-TF:6,86-TF:99,1-TF:73,25-TF:82,3-TF:2,8-TF:24,86-TF:85,13-TF:83,6-TF:8,87-TF:90,4-TF:95,86-TF:3,95-TF:7,94-TF:8,90-TF:13,84-TF:26,94-TF:16,7-TF:6,7-TF:18,10-TF:12,25-TF:9,2-TF:13,2-TF:99,3-TF:20,79-TF:11,97-TF:89,3-TF:73,8-TF:18,10-TF:4,98-TF:8,10-TF:4,0-TF:0,0-TF:99,98-TF:99,99-TF:96,97-TF:93,94-TF:11,92-TF:87,8-TF:14,97-TF:24,0-TF:2,16-TF:94,30-TF:96,2-TF:26,97-TF:6,2-TF:94,22-TF:9,97-TF:86,2-TF:5,93-TF:14,71-TF:8,5-TF:86,92-TF:81,40-TF:3,5-TF:0,96-TF:1,11-TF:84,95-TF:11,7-TF:97,0-TF:15,89-TF:20,6-TF:9,0-TF:68,96-TF:99,98-TF:99,10-TF:3,98-TF:96,67-TF:2,70-TF:7,94-TF:96,5-TF:25,73-G0:51,32,41,27,3.4532230804343764e-05-G1:61,2,61,69,3.4532230804343764e-05-G2:35,0,15,31,3.4532230804343764e-05-G3:39,53,25,66,3.4532230804343764e-05-G4:15,66,89,78,3.4532230804343764e-05-G5:85,14,88,82,0.9996892099227606-G6:91,76,21,28,3.4532230804343764e-05-G7:57,89,54,53,3.4532230804343764e-05-G8:82,34,73,23,3.4532230804343764e-05-G9:9,35,2,53,3.4532230804343764e-05-
TF:98,4-TF:11,15-TF:10,4-TF:12,8-TF:9,98-TF:2,25-TF:0,0-TF:3,94-TF:7,0-TF:91,83-TF:8,12-TF:12,7-TF:6,21-TF:14,6-TF:8,4-TF:91,0-TF:98,96-TF:3,98-TF:0,98-TF:88,7-TF:17,96-TF:27,41-TF:9,83-TF:0,0-TF:32,41-TF:1,0-TF:92,91-TF:8,95-TF:4,94-TF:89,87-TF:85,67-TF:2,88-TF:6,12-TF:96,92-TF:86,6-TF:36,20-TF:14,24-TF:14,92-TF:96,5-TF:96,97-TF:4,89-TF:89,1-TF:96,96-TF:12,1-TF:1,7-TF:0,93-TF:93,18-TF:14,83-TF:7,11-TF:91,99-TF:6,0-TF:81,98-TF:19,18-TF:18,98-TF:23,94-TF:3,13-TF:21,97-TF:94,5-TF:9,87-TF:77,8-TF:96,68-TF:15,67-TF:59,82-TF:24,0-TF:10,87-TF:5,5-TF:11,5-TF:79,4-TF:21,97-TF:22,96-TF:3,20-TF:36,79-TF:99,90-TF:9,12-TF:30,91-TF:8,94-TF:98,82-TF:0,0-TF:5,14-TF:10,86-TF:99,6-TF:0,0-TF:78,8-TF:98,7-TF:24,82-TF:90,15-TF:82,7-TF:10,91-TF:93,99-TF:94,87-TF:7,90-TF:4,98-TF:10,93-TF:9,80-TF:21,99-TF:11,12-TF:1,5-TF:15,11-TF:9,26-TF:9,99-TF:10,97-TF:99,0-TF:19,83-TF:12,94-TF:94,99-TF:71,9-TF:22,12-TF:5,2-TF:3,13-TF:9,5-TF:2,99-TF:96,94-TF:94,94-TF:99,98-TF:90,95-TF:7,95-TF:82,8-TF:16,98-TF:26,4-TF:0,19-TF:96,31-TF:99,4-TF:21,99-TF:11,97-TF:96,24-TF:4,98-TF:91,2-TF:9,88-TF:10,67-TF:9,10-TF:83,94-TF:79,35-TF:5,2-TF:3,99-TF:3,15-TF:84,95-TF:16,10-TF:99,95-TF:12,91-TF:22,2-TF:14,3-TF:65,96-TF:96,98-TF:3,15-TF:5,94-TF:1,63-TF:6,68-TF:12,93-TF:92,6-TF:23,73-G0:53,34,40,29,3.297511156009665e-05-G1:61,1,59,71,3.297511156009665e-05-G2:34,99,16,32,3.297511156009665e-05-G3:36,53,25,66,3.297511156009665e-05-G4:14,71,89,79,3.297511156009665e-05-G5:88,16,90,85,0.9997032239959588-G6:92,76,22,27,3.297511156009665e-05-G7:55,87,51,53,3.297511156009665e-05-G8:85,35,72,18,3.297511156009665e-05-G9:6,35,2,55,3.297511156009665e-05-
TF:2,5-TF:8,17-TF:9,99-TF:15,10-TF:7,94-TF:5,21-TF:3,5-TF:2,99-TF:7,95-TF:96,85-TF:10,16-TF:12,4-TF:8,22-TF:12,4-TF:7,2-TF:93,5-TF:93,1-TF:8,99-TF:99,0-TF:83,3-TF:14,99-TF:29,41-TF:6,80-TF:5,95-TF:35,45-TF:0,96-TF:88,96-TF:9,95-TF:7,95-TF:0,0-TF:83,71-TF:97,90-TF:6,9-TF:96,89-TF:84,10-TF:37,22-TF:12,27-TF:14,87-TF:94,3-TF:1,99-TF:99,88-TF:90,3-TF:98,98-TF:16,98-TF:98,9-TF:5,92-TF:94,19-TF:15,85-TF:8,12-TF:96,94-TF:5,97-TF:86,94-TF:18,22-TF:15,96-TF:18,96-TF:5,9-TF:21,1-TF:94,2-TF:6,84-TF:72,3-TF:97,72-TF:13,71-TF:57,80-TF:28,0-TF:6,91-TF:0,3-TF:12,3-TF:78,5-TF:18,1-TF:19,95-TF:0,23-TF:38,80-TF:95,92-TF:7,10-TF:27,95-TF:12,96-TF:0,0-TF:2,1-TF:1,15-TF:7,89-TF:1,8-TF:97,0-TF:75,13-TF:98,3-TF:22,86-TF:88,20-TF:85,10-TF:10,94-TF:94,2-TF:96,83-TF:11,90-TF:5,96-TF:14,94-TF:14,79-TF:23,95-TF:7,10-TF:99,9-TF:13,11-TF:8,22-TF:11,94-TF:9,96-TF:0,2-TF:14,79-TF:11,98-TF:92,96-TF:68,11-TF:24,16-TF:6,5-TF:7,17-TF:6,1-TF:2,97-TF:93,95-TF:90,94-TF:4,97-TF:87,92-TF:5,0-TF:82,10-TF:11,93-TF:30,5-TF:97,16-TF:92,34-TF:99,2-TF:24,4-TF:12,2-TF:95,25-TF:99,98-TF:96,4-TF:8,86-TF:13,64-TF:7,14-TF:81,96-TF:77,32-TF:3,5-TF:0,3-TF:8,13-TF:88,97-TF:16,15-TF:3,95-TF:9,90-TF:22,2-TF:19,5-TF:64,94-TF:97,94-TF:99,19-TF:1,91-TF:98,67-TF:9,66-TF:14,91-TF:91,2-TF:0,0-G0:53,36,38,28,3.409870871810455e-05-G1:62,99,60,74,3.409870871810455e-05-G2:31,4,18,34,3.409870871810455e-05-G3:40,55,27,67,3.409870871810455e-05-G4:13,68,88,80,3.409870871810455e-05-G5:90,15,90,87,0.9996931116215367-G6:88,75,22,27,3.409870871810455e-05-G7:57,87,50,52,3.409870871810455e-05-G8:89,34,77,18,3.409870871810455e-05-G9:8,33,2,58,3.409870871810455e-05-
TF:2,7-TF:5,22-TF:6,1-TF:20,8-TF:3,98-TF:3,22-TF:7,10-TF:3,97-TF:7,0-TF:96,88-TF:6,17-TF:15,3-TF:5,26-TF:9,9-TF:10,0-TF:88,9-TF:89,97-TF:12,0-TF:2,5-TF:84,5-TF:9,0-TF:33,37-TF:8,80-TF:3,97-TF:32,40-TF:98,94-TF:83,97-TF:12,97-TF:9,92-TF:99,5-TF:81,68-TF:2,94-TF:10,11-TF:0,92-TF:0,0-TF:42,27-TF:16,30-TF:17,91-TF:96,7-TF:4,99-TF:3,87-TF:85,6-TF:0,94-TF:12,98-TF:3,9-TF:7,95-TF:95,23-TF:12,82-TF:13,15-TF:91,95-TF:9,2-TF:87,99-TF:0,0-TF:11,94-TF:16,97-TF:2,6-TF:25,98-TF:96,97-TF:1,83-TF:72,7-TF:93,69-TF:12,72-TF:62,82-TF:29,97-TF:10,92-TF:96,98-TF:8,5-TF:79,3-TF:14,4-TF:24,92-TF:95,23-TF:40,84-TF:0,0-TF:9,10-TF:31,92-TF:9,93-TF:96,3-TF:97,5-TF:6,11-TF:5,94-TF:5,12-TF:1,99-TF:0,0-TF:93,99-TF:19,87-TF:85,17-TF:85,14-TF:15,97-TF:95,1-TF:0,0-TF:9,85-TF:9,96-TF:18,90-TF:18,80-TF:27,97-TF:4,11-TF:99,6-TF:9,9-TF:4,26-TF:16,90-TF:8,1-TF:96,4-TF:18,81-TF:12,96-TF:93,0-TF:65,16-TF:27,16-TF:8,2-TF:12,22-TF:8,4-TF:99,99-TF:95,0-TF:95,98-TF:6,2-TF:87,94-TF:7,96-TF:83,12-TF:16,96-TF:0,0-TF:0,0-TF:89,38-TF:94,2-TF:0,0-TF:12,6-TF:98,28-TF:98,1-TF:94,8-TF:13,83-TF:0,0-TF:3,16-TF:79,94-TF:77,36-TF:6,0-TF:1,8-TF:3,16-TF:86,2-TF:19,11-TF:4,0-TF:5,94-TF:22,5-TF:21,1-TF:0,0-TF:99,94-TF:1,23-TF:1,92-TF:98,62-TF:5,65-TF:13,94-TF:87,5-TF:1,4-G0:54,37,40,28,3.409122322262807e-05-G1:63,0,60,72,3.409122322262807e-05-G2:30,3,17,34,3.409122322262807e-05-G3:38,52,27,63,3.409122322262807e-05-G4:14,71,90,80,3.409122322262807e-05-G5:91,16,91,87,0.999693178990996-G6:96,78,21,25,3.409122322262807e-05-G7:57,84,47,52,3.409122322262807e-05-G8:90,31,75,19,3.409122322262807e-05-G9:8,33,2,58,3.409122322262807e-05-
TF:6,3-TF:6,18-TF:9,96-TF:18,8-TF:7,0-TF:2,20-TF:9,13-TF:6,98-TF:3,1-TF:0,87-TF:3,20-TF:11,99-TF:10,25-TF:9,14-TF:6,1-TF:87,10-TF:94,1-TF:12,4-TF:5,1-TF:85,5-TF:4,98-TF:28,40-TF:6,83-TF:5,94-TF:35,42-TF:95,92-TF:84,95-TF:13,95-TF:5,89-TF:95,10-TF:83,71-TF:99,96-TF:12,12-TF:97,97-TF:1,0-TF:45,23-TF:18,33-TF:18,89-TF:97,12-TF:8,99-TF:99,87-TF:81,10-TF:0,92-TF:10,95-TF:5,10-TF:9,96-TF:0,0-TF:12,84-TF:16,10-TF:0,0-TF:13,2-TF:92,99-TF:3,99-TF:15,95-TF:20,95-TF:2,11-TF:24,95-TF:1,94-TF:1,84-TF:77,7-TF:96,74-TF:7,77-TF:0,0-TF:34,0-TF:9,91-TF:96,96-TF:7,7-TF:76,7-TF:9,3-TF:29,97-TF:0,22-TF:40,82-TF:1,0-TF:5,7-TF:36,94-TF:12,88-TF:92,7-TF:92,8-TF:3,16-TF:6,94-TF:2,13-TF:1,95-TF:96,95-TF:90,3-TF:21,89-TF:90,13-TF:80,16-TF:15,0-TF:91,97-TF:95,3-TF:4,81-TF:12,0-TF:14,87-TF:13,80-TF:0,0-TF:99,13-TF:4,10-TF:14,4-TF:1,30-TF:15,95-TF:6,5-TF:99,1-TF:20,79-TF:13,92-TF:95,4-TF:70,19-TF:26,20-TF:12,6-TF:14,23-TF:3,3-TF:1,98-TF:94,98-TF:95,95-TF:3,99-TF:91,95-TF:8,92-TF:82,8-TF:20,96-TF:99,98-TF:1,97-TF:87,41-TF:99,2-TF:0,95-TF:8,8-TF:3,27-TF:93,1-TF:0,0-TF:16,80-TF:96,96-TF:3,12-TF:80,90-TF:80,34-TF:9,2-TF:2,12-TF:99,14-TF:81,98-TF:17,11-TF:7,0-TF:8,97-TF:26,8-TF:16,97-TF:95,2-TF:0,0-TF:3,23-TF:6,94-TF:99,61-TF:1,66-TF:12,90-TF:90,9-TF:3,6-G0:53,36,37,30,3.4135672556724415e-05-G1:65,3,62,74,3.4135672556724415e-05-G2:26,6,17,38,3.4135672556724415e-05-G3:37,52,24,59,3.4135672556724415e-05-G4:13,68,93,81,3.4135672556724415e-05-G5:89,19,88,89,0.9996927789469892-G6:95,78,21,25,3.4135672556724415e-05-G7:60,83,44,54,3.4135672556724415e-05-G8:91,33,76,20,3.4135672556724415e-05-G9:12,31,3,59,3.4135672556724415e-05-
TF:11,4-TF:9,23-TF:10,97-TF:19,13-TF:7,99-TF:4,22-TF:7,15-TF:8,97-TF:2,4-TF:0,91-TF:5,23-TF:16,94-TF:15,27-TF:11,10-TF:10,4-TF:89,7-TF:98,4-TF:10,1-TF:9,99-TF:87,4-TF:2,96-TF:33,44-TF:11,85-TF:3,98-TF:31,47-TF:0,94-TF:83,98-TF:8,90-TF:9,84-TF:97,12-TF:84,67-TF:4,95-TF:13,13-TF:97,96-TF:99,2-TF:48,28-TF:16,35-TF:13,90-TF:0,14-TF:5,1-TF:0,0-TF:84,7-TF:5,95-TF:12,91-TF:1,10-TF:10,94-TF:5,96-TF:16,83-TF:13,5-TF:96,1-TF:14,0-TF:97,2-TF:4,94-TF:12,96-TF:24,90-TF:98,6-TF:28,95-TF:1,96-TF:3,86-TF:81,3-TF:97,72-TF:5,80-TF:98,99-TF:38,0-TF:8,88-TF:91,0-TF:5,12-TF:74,4-TF:9,1-TF:24,94-TF:96,27-TF:39,87-TF:98,95-TF:1,6-TF:40,99-TF:12,86-TF:93,12-TF:87,8-TF:3,16-TF:11,94-TF:1,12-TF:2,93-TF:0,91-TF:87,6-TF:18,92-TF:95,8-TF:0,0-TF:10,99-TF:96,93-TF:95,1-TF:1,78-TF:17,1-TF:16,92-TF:15,77-TF:95,99-TF:2,11-TF:9,10-TF:9,9-TF:6,30-TF:19,97-TF:1,7-TF:99,3-TF:25,78-TF:16,87-TF:96,99-TF:75,18-TF:25,21-TF:13,2-TF:13,23-TF:1,6-TF:4,2-TF:95,3-TF:98,97-TF:99,94-TF:91,97-TF:8,90-TF:80,13-TF:25,91-TF:4,97-TF:5,93-TF:88,37-TF:94,97-TF:96,94-TF:10,11-TF:8,25-TF:98,3-TF:3,95-TF:15,81-TF:93,95-TF:8,8-TF:75,91-TF:82,29-TF:11,3-TF:2,16-TF:97,12-TF:82,2-TF:12,8-TF:4,0-TF:13,97-TF:0,0-TF:19,99-TF:91,0-TF:99,98-TF:5,20-TF:7,94-TF:4,64-TF:97,64-TF:12,91-TF:91,9-TF:6,9-G0:53,38,37,31,3.41570352073493e-05-G1:66,4,64,73,3.41570352073493e-05-G2:28,10,14,42,3.41570352073493e-05-G3:37,54,21,63,3.41570352073493e-05-G4:10,68,94,81,3.41570352073493e-05-G5:92,19,87,88,0.9996925866831335-G6:97,78,21,26,3.41570352073493e-05-G7:58,81,46,53,3.41570352073493e-05-G8:95,36,79,23,3.41570352073493e-05-G9:9,29,1,58,3.41570352073493e-05-
